ID,Japanese,English,Chinese,EnglishCensored,Korean,German
1026,,"Una medaglia da un Andromon.
Rarità: ★★★★","安杜路獸的獎牌
稀有度：★★★★",,"안드로몬 메달
레어리티 : ★★★★","Eine Medaille von einem Andromon.
Seltenheit: ★★★★"
1027,,"Una medaglia da un Ebemon.
Rarità: ★★★★★","外星獸的獎牌
稀有度：★★★★★",,"이바몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Ebemon.
Seltenheit: ★★★★★"
1028,,"Una medaglia da un Ninjamon.
Rarità: ★★★","伊賀獸的獎牌
稀有度：★★★",,"닌자몬 메달
레어리티 : ★★★","Eine Medaille von einem Ninjamon.
Seltenheit: ★★★"
1029,,"Una medaglia di King Drasil_7D6.
Rarità: ★★★★★","世界樹_7D6的獎牌
稀有度：★★★★★",,"위그드라실7D6 메달
레어리티 : ★★★★★","Eine Medaille von einem König Drasil_7D6.
Seltenheit: ★★★★★"
1030,,"Una medaglia da un Ikkakumon.
Rarità: ★★★","海獅獸的獎牌
稀有度：★★★",,"원뿔몬 메달
레어리티 : ★★★","Eine Medaille von einem Ikkakumon.
Seltenheit: ★★★"
1031,,"Una medaglia di un Vilemon.
Rarità: ★★★","邪魔獸的獎牌
稀有度：★★★",,"이블몬 메달
레어리티 : ★★★","Eine Medaille von einem Vilemon.
Seltenheit: ★★★"
1032,,"Una medaglia da un Meteormon.
Rarità: ★★★★","隕石獸的獎牌
稀有度：★★★★",,"운석몬 메달
레어리티 : ★★★★","Eine Medaille von einem Meteormon.
Seltenheit: ★★★★"
1033,,"Una medaglia da un Indramon.
Rarità: ★★★★","戰馬獸的獎牌
稀有度：★★★★",,"인다라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Indramon.
Seltenheit: ★★★★"
1034,,"Una medaglia di un Infermon.
Rarità: ★★★","地獄使者獸的獎牌
稀有度：★★★★",,"인펠몬 메달
레어리티 : ★★★★","Eine Medaille von einem Infermon.
Seltenheit: ★★★"
1035,,"Una medaglia da un Impmon.
Rarità: ★★","小妖獸的獎牌
稀有度：★★",,"임프몬 메달
레어리티 : ★★","Eine Medaille von einem Impmon.
Seltenheit: ★★"
1036,,"Una medaglia da un Imperialdramon DM.
Rarità: ★★★★★","帝皇龍甲獸DM的獎牌
稀有度：★★★★★",,"황제드라몬DM 메달
레어리티 : ★★★★★","Eine Medaille von einem Imperialdramon DM.
Seltenheit: ★★★★★"
1037,,"Una medaglia da un Imperialdramon PM.
Rarità: ★★★★★","帝皇龍甲獸PM的獎牌
稀有度：★★★★★",,"황제드라몬PM 메달
레어리티 : ★★★★★","Eine Medaille von einem Imperialdramon PM.
Seltenheit: ★★★★★"
1038,,"Una medaglia di Imperialdramon FM.
Rarità: ★★★★★","帝皇龍甲獸FM的獎牌
稀有度：★★★★★",,"황제드라몬FM 메달
레어리티 : ★★★★★","Eine Medaille von einem Imperialdramon KM.
Seltenheit: ★★★★★"
1039,,"Una medaglia da un Vikemon.
Rarità: ★★★★★","維京毛人獸的獎牌
稀有度：★★★★★",,"바이킹몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Vikemon.
Seltenheit: ★★★★★"
1040,,"Una medaglia da un Vajramon.
Rarità: ★★★★","蠻牛獸的獎牌
稀有度：★★★★",,"바지라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Vajramon.
Seltenheit: ★★★★"
1041,,"Una medaglia da un Valkyrimon.
Rarità: ★★★★★","女戰神獸的獎牌
稀有度：★★★★★",,"발키리몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Valkyrimon.
Seltenheit: ★★★★★"
1042,,"Una medaglia da un Myotismon.
Rarità: ★★★★","吸血魔獸的獎牌
稀有度：★★★★",,"묘티스몬 메달
레어리티 : ★★★★","Eine Medaille von einem Myotismon.
Seltenheit: ★★★★"
1043,,"Una medaglia di Vikaralamon.
Rarità: ★★★★","野豬獸的獎牌
稀有度：★★★★",,"비가라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Vikaralamon.
Seltenheit: ★★★★"
1044,,"Una medaglia da un Wizardmon.
Rarità: ★★★","巫師獸的獎牌
稀有度：★★★",,"위자몬 메달
레어리티 : ★★★","Eine Medaille von einem Wizardmon.
Seltenheit: ★★★"
1045,,"Una medaglia da Witchmon.
Rarità: ★★★","女巫獸的獎牌
稀有度：★★★",,"위치몬 메달
레어리티 : ★★★","Eine Medaille von einem Witchmon.
Seltenheit: ★★★"
1046,,"Una medaglia da un Venusmon.
Rarità: ★★★★★","維納斯獸的獎牌
稀有度：★★★★★",,"베누스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Venusmon.
Seltenheit: ★★★★★"
1047,,"Una medaglia da un VenomMyotismon.
Rarità: ★★★★★","究極吸血魔獸的獎牌
稀有度：★★★★★",,"베놈묘티스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem VenomMyotismon.
Seltenheit: ★★★★★"
1048,,"Una medaglia di un Wendigomon.
Rarità: ★★★","雲迪獸的獎牌
稀有度：★★★",,"웬디몬 메달
레어리티 : ★★★","Eine Medaille von einem Endigomon.
Seltenheit: ★★★"
1049,,"Una medaglia da un WarGreymon.
Rarità: ★★★★★","戰鬥暴龍獸的獎牌
稀有度：★★★★★",,"워그레이몬 메달
레어리티 : ★★★★★","Eine Medaille von einem WarGreymon.
Seltenheit: ★★★★★"
1050,,"Una medaglia da un WarGreymon X Antibody.
Rarità: ★★★★★","戰鬥暴龍獸X抗體的獎牌
稀有度：★★★★★",,"워그레이몬X항체 메달
레어리티 : ★★★★★","Eine Medaille von einem Antikörper-WarGreymon X.
Seltenheit: ★★★★★"
1051,,"Una medaglia di un Lobomon.
Rarità: ★★★★★","野狼獸的獎牌
稀有度：★★★★★",,"볼프몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Lobomon.
Seltenheit: ★★★★★"
1052,,"Una medaglia da un Woodmon.
Rarità: ★★★★","朽木獸的獎牌
稀有度：★★★",,"우드몬 메달
레어리티 : ★★★","Eine Medaille von einem Woodmon.
Seltenheit: ★★★★"
1053,,"Una medaglia da un Upamon.
Rarità: ★","奧柏獸的獎牌
稀有度：★",,"우파몬 메달
레어리티 : ★","Eine Medaille von einem Upamon.
Seltenheit: ★"
1054,,"Una medaglia da un BurningGreymon.
Rarità: ★★★★★","炎龍獸的獎牌
稀有度：★★★★★",,"브리트라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem BurningGreymon.
Seltenheit: ★★★★★"
1055,,"Una medaglia da un Vulcanusmon.
Rarità: ★★★★★","伏爾坎獸的獎牌
稀有度：★★★★★",,"불카누스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Vulcanusmon.
Seltenheit: ★★★★★"
1056,,"Una medaglia da un Airdramon.
Rarità: ★★★","飛龍獸的獎牌
稀有度：★★★",,"에어드라몬 메달
레어리티 : ★★★","Eine Medaille von einem Airdramon.
Seltenheit: ★★★"
1057,,"Una medaglia da un AeroVeedramon.
Rarità: ★★★★","飛行V龍獸的獎牌
稀有度：★★★★",,"에어로브이드라몬 메달
레어리티 : ★★★★","Eine Medaille von einem AeroVeedramon.
Seltenheit: ★★★★"
1058,,"Una medaglia da un Examon.
Rarità: ★★★★★★","艾克薩獸的獎牌
稀有度：★★★★★★",,"엑자몬 메달
레어리티 : ★★★★★★","Eine Medaille von einem Examon.
Seltenheit: ★★★★★★"
1059,,"Una medaglia da un ExTyrannomon
Rarità: ★★★★","巨龍獸EX的獎牌
稀有度：★★★★",,"엑스티라노몬 메달
레어리티 : ★★★★","Eine Medaille von einem ExTyrannomon.
Seltenheit: ★★★★"
1060,,"Una medaglia da un ExVeemon.
Rarità: ★★★","V仔獸EX的獎牌
稀有度：★★★",,"엑스브이몬 메달
레어리티 : ★★★","Eine Medaille von einem ExVeemon.
Seltenheit: ★★★"
1061,,"Una medaglia da un Etemon.
Rarità: ★★★★","悟空獸的獎牌
稀有度：★★★★",,"에테몬 메달
레어리티 : ★★★★","Eine Medaille von einem Etemon.
Seltenheit: ★★★★"
1062,,"Una medaglia da un Ebidramon.
Rarità: ★★★","龍蝦獸的獎牌
稀有度：★★★",,"가재드라몬 메달
레어리티 : ★★★","Eine Medaille von einem Ebidramon.
Seltenheit: ★★★"
1063,,"Una medaglia da un EbiBurgamon.
Rarità: ★★","鮮蝦漢堡獸的獎牌
稀有度：★★",,"에비버거몬 메달
레어리티 : ★★","Eine Medaille von einem EbiBurgamon.
Seltenheit: ★★"
1064,,"Una medaglia da un Eldradimon.
Rarità: ★★★★★","黃金鄉獸的獎牌
稀有度：★★★★★",,"엘도라디몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Eldoradimon.
Seltenheit: ★★★★★"
1065,,"Una medaglia da un Elecmon.
Rarità: ★★","艾力獸的獎牌
稀有度：★★",,"에렉몬 메달
레어리티 : ★★","Eine Medaille von einem Elecmon.
Seltenheit: ★★"
1066,,"Una medaglia da un Angewomon.
Rarità: ★★★★","天女獸的獎牌
稀有度：★★★★",,"엔젤우몬 메달
레어리티 : ★★★★","Eine Medaille von einem Angewomon.
Seltenheit: ★★★★"
1067,,"Una medaglia da un Angemon.
Rarità: ★★★","天使獸的獎牌
稀有度：★★★",,"엔젤몬 메달
레어리티 : ★★★","Eine Medaille von einem Angemon.
Seltenheit: ★★★"
1068,,"Una medaglia di AncientKazemon.
Rarità: ★★★★★","古代彩虹獸的獎牌
稀有度：★★★★★",,"에이션트이리스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientKazemon.
Seltenheit: ★★★★★"
1069,,"Una medaglia da un AncientGarurumon.
Rarità: ★★★★★","古代加魯魯獸的獎牌
稀有度：★★★★★",,"에이션트가루몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientGarurumon.
Seltenheit: ★★★★★"
1070,,"Una medaglia da un AncientGreymon.
Rarità: ★★★★★","古代暴龍獸的獎牌
稀有度：★★★★★",,"에이션트그레이몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientGreymon.
Seltenheit: ★★★★★"
1071,,"Una medaglia da un AncientSphinxmon.
Rarità: ★★★★★","古代斯芬克斯獸的獎牌
稀有度：★★★★★",,"에이션트스핑크스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientSphinxmon.
Seltenheit: ★★★★★"
1072,,"Una medaglia di un AncientTroymon.
Rarità: ★★★★★","古代木馬獸的獎牌
稀有度：★★★★★",,"에이션트트로이아몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientTroymon.
Seltenheit: ★★★★★"
1073,,"Una medaglia di un AncientBeetlemon.
Rarità: ★★★★★","古代甲蟲獸的獎牌
稀有度：★★★★★",,"에이션트비트몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientBeetlemon.
Seltenheit: ★★★★★"
1074,,"Una medaglia di un AncientVolcanomon.
Rarità: ★★★★★","古代火山獸的獎牌
稀有度：★★★★★",,"에이션트볼케몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientVolcanomon.
Seltenheit: ★★★★★"
1075,,"Una medaglia di un AncientMermaidmon.
Rarità: ★★★★★","古代人魚獸的獎牌
稀有度：★★★★★",,"에이션트머메이몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientMermaidmon.
Seltenheit: ★★★★★"
1076,,"Una medaglia da un AncientMegatheriummon.
Rarità: ★★★★★","古代大懶獸的獎牌
稀有度：★★★★★",,"에이션트메가테리우몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientMegatheriummon.
Seltenheit: ★★★★★"
1077,,"Una medaglia di un AncientWisemon.
Rarità: ★★★★★","古代賢者獸的獎牌
稀有度：★★★★★",,"에이션트와이즈몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientWisemon.
Seltenheit: ★★★★★"
1078,,"Una medaglia da un Ouryumon.
Rarità: ★★★★★","王龍獸的獎牌
稀有度：★★★★★",,"오류우몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Owryumon.
Seltenheit: ★★★★★"
1079,,"Una medaglia da un Ogremon.
Rarità: ★★★","奧加獸的獎牌
稀有度：★★★",,"우가몬 메달
레어리티 : ★★★","Eine Medaille von einem Ogremon.
Seltenheit: ★★★"
1080,,"Una medaglia da un Okuwamon.
Rarità: ★★★★","大古加獸的獎牌
稀有度：★★★★",,"왕쿠가몬 메달
레어리티 : ★★★★","Eine Medaille von einem Okuwamon.
Seltenheit: ★★★★"
1081,,"Una medaglia di Octomon.
Rarità: ★★★","八爪魚獸的獎牌
稀有度：★★★",,"옥토몬 메달
레어리티 : ★★★","Eine Medaille von einem Octomon.
Seltenheit: ★★★"
1082,,"Una medaglia da un Ogudomon.
Rarità: ★★★★★","奧古杜獸的獎牌
稀有度：★★★★★",,"오그도몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Ogudomon.
Seltenheit: ★★★★★"
1083,,"Una medaglia di un Otamamon.
Rarità: ★★","蝌蚪獸的獎牌
稀有度：★★",,"올챙몬 메달
레어리티 : ★★","Eine Medaille von einem Otamamon.
Seltenheit: ★★"
1084,,"Una medaglia da un Ornismon.
Rarità: ★★★★★","奧尼斯獸的獎牌
稀有度：★★★★★",,"오니스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Ornithmon.
Seltenheit: ★★★★★"
1085,,"Una medaglia da un Ophanimon.
Rarità: ★★★★★","神聖天女獸的獎牌
稀有度：★★★★★",,"오파니몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Ophanimon.
Seltenheit: ★★★★★"
1086,,"Una medaglia da un Omekamon.
Rarità: ★★★","奧米卡獸的獎牌
稀有度：★★★",,"오메카몬 메달
레어리티 : ★★★","Eine Medaille von einem Omekamon.
Seltenheit: ★★★"
1087,,"Una medaglia da un Omnimon.
Rarità: ★★★★★★","奧米加獸的獎牌
稀有度：★★★★★★",,"오메가몬 메달
레어리티 : ★★★★★★","Eine Medaille von einem Omnimon.
Seltenheit: ★★★★★★"
1088,,"Una medaglia di un Omnimon Zwart.
Rarità: ★★★★★★","黑奧米加獸的獎牌
稀有度：★★★★★★",,"오메가몬 즈왈트 메달
레어리티 : ★★★★★★","Eine Medaille von einem Omnimon Zwart.
Seltenheit: ★★★★★★"
1089,,"Una medaglia di un Omnimon X.
Rarità: ★★★★★★","奧米加獸X抗體的獎牌
稀有度：★★★★★★",,"오메가몬X항체 메달
레어리티 : ★★★★★★","Eine Medaille von einem Omnimon X.
Seltenheit: ★★★★★★"
1090,,"Una medaglia da un Guardromon.
Rarità: ★★★","守衛獸的獎牌
稀有度：★★★",,"가드로몬 메달
레어리티 : ★★★","Eine Medaille von einem Guardromon.
Seltenheit: ★★★"
1091,,"Una medaglia da un Garbagemon
Rarità: ★★★","垃圾桶獸的獎牌
稀有度：★★★",,"가비지몬 메달
레어리티 : ★★★","Eine Medaille von einem Garbagemon.
Seltenheit: ★★★"
1092,,"Una medaglia di Gaioumon.
Rarità: ★★★★★","凱王獸的獎牌
稀有度：★★★★★",,"가이오몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Gaiomon.
Seltenheit: ★★★★★"
1093,,"Una medaglia da un Justimon.
Rarità: ★★★★★","凱撒獅子獸的獎牌
稀有度：★★★★★",,"카이저레오몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Justimon.
Seltenheit: ★★★★★"
1094,,"Una medaglia di un KaiserGreymon.
Rarità: ★★★★★","凱撒暴龍獸的獎牌
稀有度：★★★★★",,"카이젤그레이몬 메달
레어리티 : ★★★★★","Eine Medaille von einem KaiserGreymon.
Seltenheit: ★★★★★"
1095,,"Una medaglia di un GaoGamon.
Rarità: ★★★","迦奧迦獸的獎牌
稀有度：★★★",,"가오가몬 메달
레어리티 : ★★★","Eine Medaille von einem GaoGamon.
Seltenheit: ★★★"
1096,,"Una medaglia di un ChaosGallantmon.
Rarità: ★★★★★★","混沌紅蓮騎士獸的獎牌
稀有度：★★★★★",,"카오스듀크몬 메달
레어리티 : ★★★★★","Eine Medaille von einem ChaosGallantmon.
Seltenheit: ★★★★★★"
1097,,"Una medaglia di un Chaosdramon.
Rarità: ★★★★★","混沌龍獸的獎牌
稀有度：★★★★★",,"카오스드라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Chaosdramon.
Seltenheit: ★★★★★"
1098,,"Una medaglia di Chaosmon.
Rarità: ★★★★★","混沌獸的獎牌
稀有度：★★★★★",,"카오스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Chaosmon.
Seltenheit: ★★★★★"
1099,,"Una medaglia di un Gaomon.
Rarità: ★★","迦奧獸的獎牌
稀有度：★★",,"가오몬 메달
레어리티 : ★★","Eine Medaille von einem Gaomon.
Seltenheit: ★★"
1100,,"Una medaglia di Gazimon.
Rarità: ★★","加支獸的獎牌
稀有度：★★",,"가지몬 메달
레어리티 : ★★","Eine Medaille von einem Gazimon.
Seltenheit: ★★"
1101,,"Una medaglia da un Kabuterimon.
Rarità: ★★★","比多獸的獎牌
稀有度：★★★",,"캅테리몬 메달
레어리티 : ★★★","Eine Medaille von einem Kabuterimon.
Seltenheit: ★★★"
