ID,Japanese,English,Chinese,EnglishCensored,Korean,German
1016,"","A medal from an Arukenimon.
Rarity: ★★★★","亞基利獸的獎牌
稀有度：★★★★","","아라크네몬 메달
레어리티 : ★★★★","Eine Medaille von einem Arukenimon.
Seltenheit: ★★★★"
1017,"","A medal from a Gargomon (Mega).
Rarity: ★★★★★","亞爾哥獸(究極體)的獎牌
稀有度：★★★★★","","아르고몬(궁극체) 메달
레어리티 : ★★★★★","Eine Medaille von einem MegaGargomon.
Seltenheit: ★★★★★"
1018,"","A medal from an Aldamon.
Rarity: ★★★★★","火龍獸的獎牌
稀有度：★★★★★","","아르다몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Aldamon.
Seltenheit: ★★★★★"
1019,"","A medal from an Alphamon.
Rarity: ★★★★★★","阿爾法獸的獎牌
稀有度：★★★★★★","","알파몬 메달
레어리티 : ★★★★★★","Eine Medaille von einem Alphamon.
Seltenheit: ★★★★★★"
1020,"","A medal from an UlforceVeedramon.
Rarity: ★★★★★★","究極V龍獸的獎牌
稀有度：★★★★★★","","알포스브이드라몬 메달
레어리티 : ★★★★★★","Eine Medaille von einem UlforceVeedramon.
Seltenheit: ★★★★★★"
1021,"","A medal from an UlforceVeedramon x
Anti-body. Rarity: ★★★★★★","究極V龍獸X抗體的獎牌
稀有度：★★★★★★","","알포스브이드라몬X항체 메달
레어리티 : ★★★★★★","Eine Medaille von einem Antikörper-
UlforceVeedramonX. Seltenheit: ★★★★★★"
1022,"","A medal from an Arbormon.
Rarity: ★★★★★","聖樹獸的獎牌
稀有度：★★★★★","","알볼몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Arbormon.
Seltenheit: ★★★★★"
1023,"","A medal from an Armadillomon.
Rarity: ★★","穿山獸的獎牌
稀有度：★★","","아르마몬 메달
레어리티 : ★★","Eine Medaille von einem Armadillomon.
Seltenheit: ★★"
1024,"","A medal from an Ankylomon.
Rarity: ★★★","戰甲獸的獎牌
稀有度：★★★","","황금아르마몬 메달
레어리티 : ★★★","Eine Medaille von einem Ankylomon.
Seltenheit: ★★★"
1025,"","A medal from an Antylamon.
Rarity: ★★★","玉兔獸的獎牌
稀有度：★★★","","안티라몬 메달
레어리티 : ★★★","Eine Medaille von einem Antylamon.
Seltenheit: ★★★"
1026,"","A medal from an Andromon.
Rarity: ★★★★","安杜路獸的獎牌
稀有度：★★★★","","안드로몬 메달
레어리티 : ★★★★","Eine Medaille von einem Andromon.
Seltenheit: ★★★★"
1027,"","A medal from an Ebemon.
Rarity: ★★★★★","外星獸的獎牌
稀有度：★★★★★","","이바몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Ebemon.
Seltenheit: ★★★★★"
1028,"","A medal from a Ninjamon.
Rarity: ★★★","伊賀獸的獎牌
稀有度：★★★","","닌자몬 메달
레어리티 : ★★★","Eine Medaille von einem Ninjamon.
Seltenheit: ★★★"
1029,"","A medal from a King Drasil_7D6.
Rarity: ★★★★★","世界樹_7D6的獎牌
稀有度：★★★★★","","위그드라실7D6 메달
레어리티 : ★★★★★","Eine Medaille von einem König Drasil_7D6.
Seltenheit: ★★★★★"
1030,"","A medal from an Ikkakumon.
Rarity: ★★★","海獅獸的獎牌
稀有度：★★★","","원뿔몬 메달
레어리티 : ★★★","Eine Medaille von einem Ikkakumon.
Seltenheit: ★★★"
1031,"","A medal from a Vilemon.
Rarity: ★★★","邪魔獸的獎牌
稀有度：★★★","","이블몬 메달
레어리티 : ★★★","Eine Medaille von einem Vilemon.
Seltenheit: ★★★"
1032,"","A medal from a Meteormon.
Rarity: ★★★★","隕石獸的獎牌
稀有度：★★★★","","운석몬 메달
레어리티 : ★★★★","Eine Medaille von einem Meteormon.
Seltenheit: ★★★★"
1033,"","A medal from an Indramon.
Rarity: ★★★★","戰馬獸的獎牌
稀有度：★★★★","","인다라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Indramon.
Seltenheit: ★★★★"
1034,"","A medal from an Infermon.
Rarity: ★★★","地獄使者獸的獎牌
稀有度：★★★★","","인펠몬 메달
레어리티 : ★★★★","Eine Medaille von einem Infermon.
Seltenheit: ★★★"
1035,"","A medal from an Impmon.
Rarity: ★★","小妖獸的獎牌
稀有度：★★","","임프몬 메달
레어리티 : ★★","Eine Medaille von einem Impmon.
Seltenheit: ★★"
1036,"","A medal from an Imperialdramon DM.
Rarity: ★★★★★","帝皇龍甲獸DM的獎牌
稀有度：★★★★★","","황제드라몬DM 메달
레어리티 : ★★★★★","Eine Medaille von einem Imperialdramon DM.
Seltenheit: ★★★★★"
1037,"","A medal from an Imperialdramon PM.
Rarity: ★★★★★","帝皇龍甲獸PM的獎牌
稀有度：★★★★★","","황제드라몬PM 메달
레어리티 : ★★★★★","Eine Medaille von einem Imperialdramon PM.
Seltenheit: ★★★★★"
1038,"","A medal from an Imperialdramon FM.
Rarity: ★★★★★","帝皇龍甲獸FM的獎牌
稀有度：★★★★★","","황제드라몬FM 메달
레어리티 : ★★★★★","Eine Medaille von einem Imperialdramon KM.
Seltenheit: ★★★★★"
1039,"","A medal from a Vikemon.
Rarity: ★★★★★","維京毛人獸的獎牌
稀有度：★★★★★","","바이킹몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Vikemon.
Seltenheit: ★★★★★"
1040,"","A medal from a Vajramon.
Rarity: ★★★★","蠻牛獸的獎牌
稀有度：★★★★","","바지라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Vajramon.
Seltenheit: ★★★★"
1041,"","A medal from a Valkyrimon.
Rarity: ★★★★★","女戰神獸的獎牌
稀有度：★★★★★","","발키리몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Valkyrimon.
Seltenheit: ★★★★★"
1042,"","A medal from a Myotismon.
Rarity: ★★★★","吸血魔獸的獎牌
稀有度：★★★★","","묘티스몬 메달
레어리티 : ★★★★","Eine Medaille von einem Myotismon.
Seltenheit: ★★★★"
1043,"","A medal from a Vikaralamon.
Rarity: ★★★★","野豬獸的獎牌
稀有度：★★★★","","비가라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Vikaralamon.
Seltenheit: ★★★★"
1044,"","A medal from a Wizardmon.
Rarity: ★★★","巫師獸的獎牌
稀有度：★★★","","위자몬 메달
레어리티 : ★★★","Eine Medaille von einem Wizardmon.
Seltenheit: ★★★"
1045,"","A medal from a Witchmon.
Rarity: ★★★","女巫獸的獎牌
稀有度：★★★","","위치몬 메달
레어리티 : ★★★","Eine Medaille von einem Witchmon.
Seltenheit: ★★★"
1046,"","A medal from a Venusmon.
Rarity: ★★★★★","維納斯獸的獎牌
稀有度：★★★★★","","베누스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Venusmon.
Seltenheit: ★★★★★"
1047,"","A medal from a VenomMyotismon.
Rarity: ★★★★★","究極吸血魔獸的獎牌
稀有度：★★★★★","","베놈묘티스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem VenomMyotismon.
Seltenheit: ★★★★★"
1048,"","A medal from a Wendigomon.
Rarity: ★★★","雲迪獸的獎牌
稀有度：★★★","","웬디몬 메달
레어리티 : ★★★","Eine Medaille von einem Endigomon.
Seltenheit: ★★★"
1049,"","A medal from a WarGreymon.
Rarity: ★★★★★","戰鬥暴龍獸的獎牌
稀有度：★★★★★","","워그레이몬 메달
레어리티 : ★★★★★","Eine Medaille von einem WarGreymon.
Seltenheit: ★★★★★"
1050,"","A medal from a WarGreymon X Anti-body.
Rarity: ★★★★★","戰鬥暴龍獸X抗體的獎牌
稀有度：★★★★★","","워그레이몬X항체 메달
레어리티 : ★★★★★","Eine Medaille von einem Antikörper-WarGreymon X.
Seltenheit: ★★★★★"
1051,"","A medal from a Lobomon.
Rarity: ★★★★★","野狼獸的獎牌
稀有度：★★★★★","","볼프몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Lobomon.
Seltenheit: ★★★★★"
1052,"","A medal from a Woodmon.
Rarity: ★★★★","朽木獸的獎牌
稀有度：★★★","","우드몬 메달
레어리티 : ★★★","Eine Medaille von einem Woodmon.
Seltenheit: ★★★★"
1053,"","A medal from an Upamon.
Rarity: ★","奧柏獸的獎牌
稀有度：★","","우파몬 메달
레어리티 : ★","Eine Medaille von einem Upamon.
Seltenheit: ★"
1054,"","A medal from a BurningGreymon.
Rarity: ★★★★★","炎龍獸的獎牌
稀有度：★★★★★","","브리트라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem BurningGreymon.
Seltenheit: ★★★★★"
1055,"","A medal from a Vulcanusmon.
Rarity: ★★★★★","伏爾坎獸的獎牌
稀有度：★★★★★","","불카누스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Vulcanusmon.
Seltenheit: ★★★★★"
1056,"","A medal from an Airdramon.
Rarity: ★★★","飛龍獸的獎牌
稀有度：★★★","","에어드라몬 메달
레어리티 : ★★★","Eine Medaille von einem Airdramon.
Seltenheit: ★★★"
1057,"","A medal from an AeroVeedramon.
Rarity: ★★★★","飛行V龍獸的獎牌
稀有度：★★★★","","에어로브이드라몬 메달
레어리티 : ★★★★","Eine Medaille von einem AeroVeedramon.
Seltenheit: ★★★★"
1058,"","A medal from an Examon.
Rarity: ★★★★★★","艾克薩獸的獎牌
稀有度：★★★★★★","","엑자몬 메달
레어리티 : ★★★★★★","Eine Medaille von einem Examon.
Seltenheit: ★★★★★★"
1059,"","A medal from an ExTyrannomon
Rarity: ★★★★","巨龍獸EX的獎牌
稀有度：★★★★","","엑스티라노몬 메달
레어리티 : ★★★★","Eine Medaille von einem ExTyrannomon.
Seltenheit: ★★★★"
1060,"","A medal from an ExVeemon.
Rarity: ★★★","V仔獸EX的獎牌
稀有度：★★★","","엑스브이몬 메달
레어리티 : ★★★","Eine Medaille von einem ExVeemon.
Seltenheit: ★★★"
1061,"","A medal from an Etemon.
Rarity: ★★★★","悟空獸的獎牌
稀有度：★★★★","","에테몬 메달
레어리티 : ★★★★","Eine Medaille von einem Etemon.
Seltenheit: ★★★★"
1062,"","A medal from an Ebidramon.
Rarity: ★★★","龍蝦獸的獎牌
稀有度：★★★","","가재드라몬 메달
레어리티 : ★★★","Eine Medaille von einem Ebidramon.
Seltenheit: ★★★"
1063,"","A medal from an EbiBurgamon.
Rarity: ★★","鮮蝦漢堡獸的獎牌
稀有度：★★","","에비버거몬 메달
레어리티 : ★★","Eine Medaille von einem EbiBurgamon.
Seltenheit: ★★"
1064,"","A medal from an Eldradimon.
Rarity: ★★★★★","黃金鄉獸的獎牌
稀有度：★★★★★","","엘도라디몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Eldoradimon.
Seltenheit: ★★★★★"
1065,"","A medal from an Elecmon.
Rarity: ★★","艾力獸的獎牌
稀有度：★★","","에렉몬 메달
레어리티 : ★★","Eine Medaille von einem Elecmon.
Seltenheit: ★★"
1066,"","A medal from an Angewomon.
Rarity: ★★★★","天女獸的獎牌
稀有度：★★★★","","엔젤우몬 메달
레어리티 : ★★★★","Eine Medaille von einem Angewomon.
Seltenheit: ★★★★"
1067,"","A medal from an Angemon.
Rarity: ★★★","天使獸的獎牌
稀有度：★★★","","엔젤몬 메달
레어리티 : ★★★","Eine Medaille von einem Angemon.
Seltenheit: ★★★"
1068,"","A medal from an AncientKazemon.
Rarity: ★★★★★","古代彩虹獸的獎牌
稀有度：★★★★★","","에이션트이리스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientKazemon.
Seltenheit: ★★★★★"
1069,"","A medal from an AncientGarurumon.
Rarity: ★★★★★","古代加魯魯獸的獎牌
稀有度：★★★★★","","에이션트가루몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientGarurumon.
Seltenheit: ★★★★★"
1070,"","A medal from an AncientGreymon.
Rarity: ★★★★★","古代暴龍獸的獎牌
稀有度：★★★★★","","에이션트그레이몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientGreymon.
Seltenheit: ★★★★★"
1071,"","A medal from an AncientSphinxmon.
Rarity: ★★★★★","古代斯芬克斯獸的獎牌
稀有度：★★★★★","","에이션트스핑크스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientSphinxmon.
Seltenheit: ★★★★★"
1072,"","A medal from an AncientTroymon.
Rarity: ★★★★★","古代木馬獸的獎牌
稀有度：★★★★★","","에이션트트로이아몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientTroymon.
Seltenheit: ★★★★★"
1073,"","A medal from an AncientBeetlemon.
Rarity: ★★★★★","古代甲蟲獸的獎牌
稀有度：★★★★★","","에이션트비트몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientBeetlemon.
Seltenheit: ★★★★★"
1074,"","A medal from an AncientVolcanomon.
Rarity: ★★★★★","古代火山獸的獎牌
稀有度：★★★★★","","에이션트볼케몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientVolcanomon.
Seltenheit: ★★★★★"
1075,"","A medal from an AncientMermaidmon.
Rarity: ★★★★★","古代人魚獸的獎牌
稀有度：★★★★★","","에이션트머메이몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientMermaidmon.
Seltenheit: ★★★★★"
1076,"","A medal from an AncientMegatheriummon.
Rarity: ★★★★★","古代大懶獸的獎牌
稀有度：★★★★★","","에이션트메가테리우몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientMegatheriummon.
Seltenheit: ★★★★★"
1077,"","A medal from an AncientWisemon.
Rarity: ★★★★★","古代賢者獸的獎牌
稀有度：★★★★★","","에이션트와이즈몬 메달
레어리티 : ★★★★★","Eine Medaille von einem AncientWisemon.
Seltenheit: ★★★★★"
1078,"","A medal from an Ouryumon.
Rarity: ★★★★★","王龍獸的獎牌
稀有度：★★★★★","","오류우몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Owryumon.
Seltenheit: ★★★★★"
1079,"","A medal from an Ogremon.
Rarity: ★★★","奧加獸的獎牌
稀有度：★★★","","우가몬 메달
레어리티 : ★★★","Eine Medaille von einem Ogremon.
Seltenheit: ★★★"
1080,"","A medal from an Okuwamon.
Rarity: ★★★★","大古加獸的獎牌
稀有度：★★★★","","왕쿠가몬 메달
레어리티 : ★★★★","Eine Medaille von einem Okuwamon.
Seltenheit: ★★★★"
1081,"","A medal from an Octomon.
Rarity: ★★★","八爪魚獸的獎牌
稀有度：★★★","","옥토몬 메달
레어리티 : ★★★","Eine Medaille von einem Octomon.
Seltenheit: ★★★"
1082,"","A medal from an Ogudomon.
Rarity: ★★★★★","奧古杜獸的獎牌
稀有度：★★★★★","","오그도몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Ogudomon.
Seltenheit: ★★★★★"
1083,"","A medal from an Otamamon.
Rarity: ★★","蝌蚪獸的獎牌
稀有度：★★","","올챙몬 메달
레어리티 : ★★","Eine Medaille von einem Otamamon.
Seltenheit: ★★"
1084,"","A medal from an Ornismon.
Rarity: ★★★★★","奧尼斯獸的獎牌
稀有度：★★★★★","","오니스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Ornithmon.
Seltenheit: ★★★★★"
1085,"","A medal from an Ophanimon.
Rarity: ★★★★★","神聖天女獸的獎牌
稀有度：★★★★★","","오파니몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Ophanimon.
Seltenheit: ★★★★★"
